# profile_file data/collapsar_profile.dat
# sigma_table data/sigma_nuN_CC_IIM.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 4.00898e-31
# r_cm rho_gcm3 tau survival
5.82893e+07 4.96871e+06 3.4328e+07 0
5.85135e+07 4.91145e+06 3.40606e+07 0
5.87385e+07 4.85485e+06 3.37953e+07 0
5.89644e+07 4.79889e+06 3.35321e+07 0
5.91912e+07 4.74358e+06 3.32708e+07 0
5.94189e+07 4.68891e+06 3.30115e+07 0
5.96474e+07 4.63487e+06 3.27544e+07 0
5.98769e+07 4.58144e+06 3.2499e+07 0
6.01072e+07 4.52863e+06 3.22458e+07 0
6.03384e+07 4.47643e+06 3.19945e+07 0
6.05704e+07 4.42483e+06 3.17452e+07 0
6.08034e+07 4.37383e+06 3.14977e+07 0
6.10373e+07 4.32341e+06 3.12521e+07 0
6.12721e+07 4.27357e+06 3.10085e+07 0
6.15077e+07 4.2243e+06 3.07668e+07 0
6.17443e+07 4.1756e+06 3.05269e+07 0
6.19818e+07 4.12746e+06 3.02888e+07 0
6.22202e+07 4.07987e+06 3.00526e+07 0
6.24595e+07 4.03283e+06 2.98183e+07 0
6.26997e+07 3.98633e+06 2.95858e+07 0
6.29409e+07 3.94037e+06 2.9355e+07 0
6.3183e+07 3.89494e+06 2.9126e+07 0
6.3426e+07 3.85002e+06 2.88988e+07 0
6.367e+07 3.80563e+06 2.86733e+07 0
6.39149e+07 3.76175e+06 2.84496e+07 0
6.41607e+07 3.71837e+06 2.82277e+07 0
6.44075e+07 3.67549e+06 2.80074e+07 0
6.46552e+07 3.6331e+06 2.77889e+07 0
6.49039e+07 3.5912e+06 2.7572e+07 0
6.51535e+07 3.54978e+06 2.73568e+07 0
6.54041e+07 3.50884e+06 2.71433e+07 0
6.56557e+07 3.46837e+06 2.69314e+07 0
6.59082e+07 3.42837e+06 2.67212e+07 0
6.61617e+07 3.38883e+06 2.65126e+07 0
6.64162e+07 3.34974e+06 2.63055e+07 0
6.66717e+07 3.3111e+06 2.61001e+07 0
6.69281e+07 3.2729e+06 2.58963e+07 0
6.71855e+07 3.23515e+06 2.56941e+07 0
6.74439e+07 3.19783e+06 2.54934e+07 0
6.77034e+07 3.16094e+06 2.52943e+07 0
6.79638e+07 3.12447e+06 2.50967e+07 0
6.82252e+07 3.08843e+06 2.49006e+07 0
6.84876e+07 3.05279e+06 2.47061e+07 0
6.8751e+07 3.01757e+06 2.45131e+07 0
6.90154e+07 2.98276e+06 2.43216e+07 0
6.92809e+07 2.94834e+06 2.41315e+07 0
6.95474e+07 2.91432e+06 2.39429e+07 0
6.98149e+07 2.88069e+06 2.37558e+07 0
7.00834e+07 2.84745e+06 2.35701e+07 0
7.0353e+07 2.81459e+06 2.33859e+07 0
7.06236e+07 2.78211e+06 2.3203e+07 0
7.08952e+07 2.75001e+06 2.30217e+07 0
7.11679e+07 2.71827e+06 2.28417e+07 0
7.14416e+07 2.6869e+06 2.26631e+07 0
7.17164e+07 2.65589e+06 2.24858e+07 0
7.19923e+07 2.62524e+06 2.231e+07 0
7.22692e+07 2.59494e+06 2.21355e+07 0
7.25471e+07 2.56498e+06 2.19624e+07 0
7.28262e+07 2.53538e+06 2.17905e+07 0
7.31063e+07 2.50611e+06 2.16201e+07 0
7.33875e+07 2.47718e+06 2.14509e+07 0
7.36697e+07 2.44859e+06 2.12831e+07 0
7.39531e+07 2.42032e+06 2.11166e+07 0
7.42375e+07 2.39238e+06 2.09513e+07 0
7.45231e+07 2.36476e+06 2.07873e+07 0
7.48097e+07 2.33746e+06 2.06246e+07 0
7.50975e+07 2.31047e+06 2.04632e+07 0
7.53863e+07 2.28379e+06 2.0303e+07 0
7.56763e+07 2.25743e+06 2.0144e+07 0
7.59673e+07 2.23136e+06 1.99864e+07 0
7.62595e+07 2.20559e+06 1.98298e+07 0
7.65528e+07 2.18013e+06 1.96746e+07 0
7.68473e+07 2.15495e+06 1.95205e+07 0
7.71429e+07 2.13006e+06 1.93676e+07 0
7.74396e+07 2.10547e+06 1.92159e+07 0
7.77374e+07 2.08115e+06 1.90654e+07 0
7.80364e+07 2.05711e+06 1.8916e+07 0
7.83366e+07 2.03336e+06 1.87678e+07 0
7.86379e+07 2.00987e+06 1.86207e+07 0
7.89404e+07 1.98666e+06 1.84748e+07 0
7.9244e+07 1.96371e+06 1.833e+07 0
7.95488e+07 1.94103e+06 1.81863e+07 0
7.98548e+07 1.9186e+06 1.80438e+07 0
8.01619e+07 1.89644e+06 1.79023e+07 0
8.04702e+07 1.87453e+06 1.7762e+07 0
8.07797e+07 1.85288e+06 1.76227e+07 0
8.10904e+07 1.83147e+06 1.74846e+07 0
8.14023e+07 1.81031e+06 1.73474e+07 0
8.17154e+07 1.78939e+06 1.72114e+07 0
8.20297e+07 1.76872e+06 1.70764e+07 0
8.23452e+07 1.74828e+06 1.69424e+07 0
8.2662e+07 1.72808e+06 1.68095e+07 0
8.29799e+07 1.70811e+06 1.66776e+07 0
8.32991e+07 1.68837e+06 1.65468e+07 0
8.36195e+07 1.66886e+06 1.64169e+07 0
8.39411e+07 1.64957e+06 1.62881e+07 0
8.4264e+07 1.63051e+06 1.61602e+07 0
8.45881e+07 1.61167e+06 1.60334e+07 0
8.49134e+07 1.59304e+06 1.59076e+07 0
8.524e+07 1.57463e+06 1.57827e+07 0
8.55679e+07 1.55642e+06 1.56587e+07 0
8.5897e+07 1.53843e+06 1.55358e+07 0
8.62274e+07 1.52065e+06 1.54138e+07 0
8.6559e+07 1.50307e+06 1.52927e+07 0
8.6892e+07 1.4857e+06 1.51726e+07 0
8.72262e+07 1.46852e+06 1.50534e+07 0
8.75617e+07 1.45154e+06 1.49352e+07 0
8.78985e+07 1.43476e+06 1.48178e+07 0
8.82366e+07 1.41817e+06 1.47014e+07 0
8.85759e+07 1.40177e+06 1.45859e+07 0
8.89166e+07 1.38556e+06 1.44713e+07 0
8.92586e+07 1.36954e+06 1.43575e+07 0
8.96019e+07 1.35371e+06 1.42447e+07 0
8.99466e+07 1.33805e+06 1.41327e+07 0
9.02925e+07 1.32258e+06 1.40216e+07 0
9.06398e+07 1.30728e+06 1.39113e+07 0
9.09885e+07 1.29216e+06 1.38019e+07 0
9.13384e+07 1.27722e+06 1.36934e+07 0
9.16897e+07 1.26244e+06 1.35857e+07 0
9.20424e+07 1.24784e+06 1.34788e+07 0
9.23964e+07 1.23341e+06 1.33728e+07 0
9.27518e+07 1.21914e+06 1.32675e+07 0
9.31086e+07 1.20504e+06 1.31631e+07 0
9.34667e+07 1.19109e+06 1.30596e+07 0
9.38262e+07 1.17731e+06 1.29568e+07 0
9.41871e+07 1.16369e+06 1.28548e+07 0
9.45494e+07 1.15023e+06 1.27536e+07 0
9.4913e+07 1.13692e+06 1.26532e+07 0
9.52781e+07 1.12377e+06 1.25536e+07 0
9.56445e+07 1.11076e+06 1.24547e+07 0
9.60124e+07 1.09791e+06 1.23566e+07 0
9.63817e+07 1.0852e+06 1.22593e+07 0
9.67524e+07 1.07264e+06 1.21628e+07 0
9.71246e+07 1.06023e+06 1.20669e+07 0
9.74981e+07 1.04796e+06 1.19719e+07 0
9.78731e+07 1.03583e+06 1.18776e+07 0
9.82496e+07 1.02384e+06 1.1784e+07 0
9.86275e+07 1.01199e+06 1.16911e+07 0
9.90068e+07 1.00027e+06 1.15989e+07 0
9.93877e+07 988695 1.15075e+07 0
9.97699e+07 977250 1.14168e+07 0
1.00154e+08 965936 1.13267e+07 0
1.00539e+08 954753 1.12374e+07 0
1.00926e+08 943698 1.11487e+07 0
1.01314e+08 932772 1.10609e+07 0
1.01703e+08 921971 1.09738e+07 0
1.02095e+08 911295 1.0887e+07 0
1.02487e+08 900742 1.08013e+07 0
1.02882e+08 890311 1.07159e+07 0
1.03277e+08 880000 1.06315e+07 0
1.03674e+08 869808 1.05476e+07 0
1.04073e+08 859734 1.04643e+07 0
1.04474e+08 849776 1.03815e+07 0
1.04875e+08 839933 1.02998e+07 0
1.05279e+08 830204 1.02183e+07 0
1.05684e+08 820586 1.01376e+07 0
1.0609e+08 811080 1.00576e+07 0
1.06498e+08 801684 9.9782e+06 0
1.06908e+08 792396 9.89931e+06 0
1.07319e+08 783215 9.82114e+06 0
1.07732e+08 774140 9.7435e+06 0
1.08146e+08 765170 9.66657e+06 0
1.08562e+08 756303 9.59017e+06 0
1.0898e+08 747539 9.51428e+06 0
1.09399e+08 738876 9.4391e+06 0
1.0982e+08 730313 9.36444e+06 0
1.10242e+08 721849 9.29046e+06 0
1.10666e+08 713482 9.217e+06 0
1.11092e+08 705212 9.14405e+06 0
1.11519e+08 697038 9.07177e+06 0
1.11948e+08 688958 8.99999e+06 0
1.12379e+08 680971 8.92872e+06 0
1.12811e+08 673076 8.85811e+06 0
1.13245e+08 665273 8.78799e+06 0
1.1368e+08 657559 8.71853e+06 0
1.14118e+08 649935 8.6494e+06 0
1.14556e+08 642399 8.58107e+06 0
1.14997e+08 634950 8.51307e+06 0
1.15439e+08 627587 8.44571e+06 0
1.15883e+08 620309 8.37883e+06 0
1.16329e+08 613115 8.31242e+06 0
1.16777e+08 606004 8.24649e+06 0
1.17226e+08 598975 8.18118e+06 0
1.17677e+08 592027 8.11634e+06 0
1.18129e+08 585160 8.05211e+06 0
1.18584e+08 578372 7.98821e+06 0
1.1904e+08 571662 7.9249e+06 0
1.19498e+08 565030 7.86206e+06 0
1.19957e+08 558474 7.79981e+06 0
1.20419e+08 551994 7.73788e+06 0
1.20882e+08 545589 7.67653e+06 0
1.21347e+08 539258 7.61564e+06 0
1.21813e+08 533001 7.55532e+06 0
1.22282e+08 526815 7.49532e+06 0
1.22752e+08 520701 7.43589e+06 0
1.23224e+08 514658 7.3769e+06 0
1.23698e+08 508684 7.31834e+06 0
1.24174e+08 502779 7.26023e+06 0
1.24652e+08 496943 7.20254e+06 0
1.25131e+08 491174 7.14541e+06 0
1.25613e+08 485472 7.08858e+06 0
1.26096e+08 479836 7.0323e+06 0
1.26581e+08 474265 6.97644e+06 0
1.27068e+08 468758 6.921e+06 0
1.27556e+08 463315 6.8661e+06 0
1.28047e+08 457935 6.81149e+06 0
1.28539e+08 452617 6.75742e+06 0
1.29034e+08 447360 6.70364e+06 0
1.2953e+08 442164 6.65038e+06 0
1.30028e+08 437029 6.59753e+06 0
1.30528e+08 431953 6.54508e+06 0
1.31031e+08 426935 6.49293e+06 0
1.31535e+08 421975 6.44128e+06 0
1.3204e+08 417073 6.39013e+06 0
1.32548e+08 412227 6.33928e+06 0
1.33058e+08 407438 6.28882e+06 0
1.3357e+08 402704 6.23875e+06 0
1.34084e+08 398024 6.18906e+06 0
1.34599e+08 393399 6.13986e+06 0
1.35117e+08 388827 6.09095e+06 0
1.35637e+08 384308 6.04242e+06 0
1.36158e+08 379842 5.99436e+06 0
1.36682e+08 375427 5.94659e+06 0
1.37208e+08 371063 5.89919e+06 0
1.37736e+08 366749 5.85216e+06 0
1.38265e+08 362486 5.8056e+06 0
1.38797e+08 358272 5.75931e+06 0
1.39331e+08 354106 5.71339e+06 0
1.39867e+08 349989 5.66783e+06 0
1.40405e+08 345919 5.62264e+06 0
1.40945e+08 341897 5.5778e+06 0
1.41487e+08 337921 5.53333e+06 0
1.42031e+08 333991 5.4892e+06 0
1.42578e+08 330106 5.44535e+06 0
1.43126e+08 326266 5.40193e+06 0
1.43677e+08 322471 5.35878e+06 0
1.44229e+08 318720 5.31606e+06 0
1.44784e+08 315012 5.2736e+06 0
1.45341e+08 311347 5.23149e+06 0
1.459e+08 307725 5.18971e+06 0
1.46461e+08 304144 5.14828e+06 0
1.47024e+08 300605 5.10718e+06 0
1.4759e+08 297107 5.06634e+06 0
1.48157e+08 293649 5.0259e+06 0
1.48727e+08 290232 4.98573e+06 0
1.49299e+08 286854 4.94588e+06 0
1.49874e+08 283515 4.90629e+06 0
1.5045e+08 280214 4.8671e+06 0
1.51029e+08 276952 4.82816e+06 0
1.5161e+08 273728 4.78953e+06 0
1.52193e+08 270541 4.75123e+06 0
1.52778e+08 267391 4.71324e+06 0
1.53366e+08 264277 4.67551e+06 0
1.53956e+08 261200 4.63808e+06 0
1.54548e+08 258158 4.60097e+06 0
1.55142e+08 255151 4.56416e+06 0
1.55739e+08 252179 4.5276e+06 0
1.56338e+08 249242 4.49134e+06 0
1.56939e+08 246339 4.45539e+06 0
1.57543e+08 243469 4.41968e+06 0
1.58149e+08 240632 4.38426e+06 0
1.58757e+08 237829 4.34915e+06 0
1.59368e+08 235058 4.31427e+06 0
1.59981e+08 232319 4.27968e+06 0
1.60596e+08 229611 4.24539e+06 0
1.61214e+08 226935 4.21133e+06 0
1.61834e+08 224290 4.17756e+06 0
1.62456e+08 221676 4.14408e+06 0
1.63081e+08 219092 4.11082e+06 0
1.63709e+08 216538 4.0778e+06 0
1.64338e+08 214014 4.04511e+06 0
1.6497e+08 211518 4.01264e+06 0
1.65605e+08 209052 3.98041e+06 0
1.66242e+08 206615 3.94844e+06 0
1.66881e+08 204205 3.91676e+06 0
1.67523e+08 201824 3.88529e+06 0
1.68167e+08 199470 3.85409e+06 0
1.68814e+08 197143 3.82312e+06 0
1.69464e+08 194844 3.79236e+06 0
1.70115e+08 192571 3.76191e+06 0
1.7077e+08 190324 3.73164e+06 0
1.71427e+08 188104 3.70163e+06 0
1.72086e+08 185909 3.67188e+06 0
1.72748e+08 183739 3.64234e+06 0
1.73412e+08 181595 3.61305e+06 0
1.74079e+08 179476 3.58398e+06 0
1.74749e+08 177381 3.55512e+06 0
1.75421e+08 175311 3.52651e+06 0
1.76096e+08 173264 3.49811e+06 0
1.76773e+08 171242 3.46995e+06 0
1.77453e+08 169243 3.442e+06 0
1.78135e+08 167267 3.4143e+06 0
1.78821e+08 165313 3.38676e+06 0
1.79508e+08 163383 3.3595e+06 0
1.80199e+08 161475 3.3324e+06 0
1.80892e+08 159589 3.30555e+06 0
1.81588e+08 157725 3.27889e+06 0
1.82286e+08 155883 3.25246e+06 0
1.82987e+08 154062 3.22623e+06 0
1.83691e+08 152262 3.2002e+06 0
1.84398e+08 150483 3.17436e+06 0
1.85107e+08 148725 3.14876e+06 0
1.85819e+08 146987 3.12334e+06 0
1.86534e+08 145269 3.09812e+06 0
1.87251e+08 143571 3.07312e+06 0
1.87971e+08 141893 3.04831e+06 0
1.88694e+08 140235 3.02368e+06 0
1.8942e+08 138595 2.99925e+06 0
1.90149e+08 136975 2.975e+06 0
1.9088e+08 135374 2.95096e+06 0
1.91614e+08 133791 2.92712e+06 0
1.92351e+08 132226 2.90345e+06 0
1.93091e+08 130680 2.87996e+06 0
1.93834e+08 129152 2.85666e+06 0
1.94579e+08 127641 2.83357e+06 0
1.95328e+08 126148 2.81062e+06 0
1.96079e+08 124672 2.78788e+06 0
1.96833e+08 123214 2.76532e+06 0
1.9759e+08 121772 2.74293e+06 0
1.9835e+08 120347 2.72072e+06 0
1.99113e+08 118939 2.69868e+06 0
1.99879e+08 117547 2.67681e+06 0
2.00648e+08 116171 2.65512e+06 0
2.01419e+08 114811 2.63362e+06 0
2.02194e+08 113467 2.61227e+06 0
2.02972e+08 112139 2.59108e+06 0
2.03753e+08 110826 2.57006e+06 0
2.04536e+08 109529 2.54923e+06 0
2.05323e+08 108246 2.52854e+06 0
2.06113e+08 106978 2.50802e+06 0
2.06905e+08 105725 2.48768e+06 0
2.07701e+08 104487 2.46748e+06 0
2.085e+08 103263 2.44744e+06 0
2.09302e+08 102053 2.42757e+06 0
2.10107e+08 100858 2.40785e+06 0
2.10915e+08 99676 2.38829e+06 0
2.11727e+08 98508 2.36886e+06 0
2.12541e+08 97353.5 2.34962e+06 0
2.13358e+08 96212.6 2.33053e+06 0
2.14179e+08 95084.8 2.31157e+06 0
2.15003e+08 93970.2 2.29277e+06 0
2.1583e+08 92868.6 2.27411e+06 0
2.1666e+08 91779.8 2.25561e+06 0
2.17493e+08 90703.7 2.23726e+06 0
2.1833e+08 89640 2.21904e+06 0
2.1917e+08 88588.8 2.20097e+06 0
2.20013e+08 87549.8 2.18305e+06 0
2.20859e+08 86522.9 2.16527e+06 0
2.21708e+08 85507.9 2.14764e+06 0
2.22561e+08 84504.8 2.13013e+06 0
2.23417e+08 83513.3 2.11277e+06 0
2.24276e+08 82533.4 2.09555e+06 0
2.25139e+08 81564.8 2.07846e+06 0
2.26005e+08 80607.6 2.06151e+06 0
2.26874e+08 79661.5 2.04469e+06 0
2.27747e+08 78726.4 2.028e+06 0
2.28623e+08 77802.2 2.01145e+06 0
2.29502e+08 76888.8 1.99504e+06 0
2.30385e+08 75986 1.97874e+06 0
2.31271e+08 75093.7 1.96258e+06 0
2.32161e+08 74211.8 1.94654e+06 0
2.33054e+08 73340.2 1.93064e+06 0
2.3395e+08 72478.8 1.91487e+06 0
2.3485e+08 71627.3 1.89921e+06 0
2.35753e+08 70785.8 1.88369e+06 0
2.3666e+08 69954.2 1.86828e+06 0
2.3757e+08 69132.1 1.853e+06 0
2.38484e+08 68319.7 1.83783e+06 0
2.39401e+08 67516.8 1.8228e+06 0
2.40322e+08 66723.2 1.80787e+06 0
2.41246e+08 65938.8 1.79308e+06 0
2.42174e+08 65163.6 1.77839e+06 0
2.43106e+08 64397.5 1.76381e+06 0
2.44041e+08 63640.2 1.74936e+06 0
2.44979e+08 62891.8 1.73503e+06 0
2.45922e+08 62152.1 1.7208e+06 0
2.46868e+08 61421.1 1.70669e+06 0
2.47817e+08 60698.5 1.6927e+06 0
2.4877e+08 59984.4 1.67882e+06 0
2.49727e+08 59278.7 1.66504e+06 0
2.50688e+08 58581.1 1.65137e+06 0
2.51652e+08 57891.7 1.63781e+06 0
2.5262e+08 57210.4 1.62436e+06 0
2.53592e+08 56537 1.61102e+06 0
2.54567e+08 55871.4 1.59779e+06 0
2.55546e+08 55213.6 1.58466e+06 0
2.56529e+08 54563.5 1.57163e+06 0
2.57516e+08 53921 1.55871e+06 0
2.58506e+08 53285.9 1.5459e+06 0
2.595e+08 52658.3 1.53318e+06 0
2.60499e+08 52038 1.52056e+06 0
2.615e+08 51425 1.50806e+06 0
2.62506e+08 50819.1 1.49564e+06 0
2.63516e+08 50220.3 1.48332e+06 0
2.6453e+08 49628.4 1.4711e+06 0
2.65547e+08 49043.5 1.45899e+06 0
2.66568e+08 48465.4 1.44697e+06 0
2.67594e+08 47894.1 1.43503e+06 0
2.68623e+08 47329.4 1.42321e+06 0
2.69656e+08 46771.4 1.41147e+06 0
2.70693e+08 46219.8 1.39983e+06 0
2.71734e+08 45674.7 1.38828e+06 0
2.7278e+08 45136 1.37682e+06 0
2.73829e+08 44603.5 1.36545e+06 0
2.74882e+08 44077.3 1.35418e+06 0
2.75939e+08 43557.3 1.343e+06 0
2.77001e+08 43043.3 1.3319e+06 0
2.78066e+08 42535.3 1.3209e+06 0
2.79136e+08 42033.2 1.30997e+06 0
2.80209e+08 41537.1 1.29915e+06 0
2.81287e+08 41046.7 1.2884e+06 0
2.82369e+08 40562 1.27774e+06 0
2.83455e+08 40083.1 1.26717e+06 0
2.84545e+08 39609.7 1.25668e+06 0
2.8564e+08 39141.8 1.24627e+06 0
2.86738e+08 38679.5 1.23596e+06 0
2.87841e+08 38222.5 1.22572e+06 0
2.88948e+08 37770.9 1.21557e+06 0
2.9006e+08 37324.6 1.20549e+06 0
2.91175e+08 36883.4 1.1955e+06 0
2.92295e+08 36447.5 1.18558e+06 0
2.9342e+08 36016.7 1.17574e+06 0
2.94548e+08 35590.8 1.16599e+06 0
2.95681e+08 35170 1.15631e+06 0
2.96818e+08 34754.1 1.14672e+06 0
2.9796e+08 34343.1 1.13719e+06 0
2.99106e+08 33936.9 1.12775e+06 0
3.00257e+08 33535.4 1.11837e+06 0
3.01411e+08 33138.6 1.10908e+06 0
3.02571e+08 32746.5 1.09986e+06 0
3.03735e+08 32359 1.09071e+06 0
3.04903e+08 31976 1.08164e+06 0
3.06076e+08 31597.5 1.07264e+06 0
3.07253e+08 31223.4 1.06371e+06 0
3.08435e+08 30853.8 1.05485e+06 0
3.09621e+08 30488.4 1.04607e+06 0
3.10812e+08 30127.3 1.03736e+06 0
3.12007e+08 29770.5 1.02872e+06 0
3.13207e+08 29417.8 1.02014e+06 0
3.14412e+08 29069.3 1.01164e+06 0
3.15621e+08 28724.8 1.0032e+06 0
3.16835e+08 28384.4 994832 0
3.18054e+08 28048 986528 0
3.19277e+08 27715.5 978296 0
3.20505e+08 27387 970127 0
3.21738e+08 27062.2 962023 0
3.22976e+08 26741.3 953983 0
3.24218e+08 26424.2 946012 0
3.25465e+08 26110.7 938104 0
3.26717e+08 25801 930258 0
3.27973e+08 25494.9 922481 0
3.29235e+08 25192.3 914759 0
3.30501e+08 24893.4 907105 0
3.31772e+08 24597.9 899512 0
3.33049e+08 24305.9 891973 0
3.3433e+08 24017.3 884501 0
3.35615e+08 23732.1 877094 0
3.36906e+08 23450.3 869741 0
3.38202e+08 23171.7 862447 0
3.39503e+08 22896.5 855213 0
3.40809e+08 22624.4 848036 0
3.4212e+08 22355.6 840918 0
3.43436e+08 22089.9 833857 0
3.44757e+08 21827.4 826854 0
3.46083e+08 21567.9 819908 0
3.47414e+08 21311.5 813019 0
3.4875e+08 21058.1 806186 0
3.50091e+08 20807.6 799408 0
3.51438e+08 20560.1 792682 0
3.5279e+08 20315.6 786011 0
3.54147e+08 20073.8 779395 0
3.55509e+08 19835 772833 0
3.56876e+08 19598.9 766326 0
3.58249e+08 19365.6 759868 0
3.59627e+08 19135.1 753464 0
3.6101e+08 18907.3 747113 0
3.62399e+08 18682.1 740810 0
3.63792e+08 18459.6 734565 0
3.65192e+08 18239.7 728363 0
3.66596e+08 18022.4 722217 0
3.68006e+08 17807.7 716118 0
3.69422e+08 17595.5 710067 0
3.70843e+08 17385.8 704067 0
3.72269e+08 17178.5 698117 0
3.73701e+08 16973.7 692213 0
3.75138e+08 16771.3 686360 0
3.76581e+08 16571.3 680552 0
3.7803e+08 16373.6 674789 0
3.79484e+08 16178.3 669076 0
3.80943e+08 15985.3 663411 0
3.82408e+08 15794.5 657791 0
3.83879e+08 15606 652215 0
3.85356e+08 15419.7 646684 0
3.86838e+08 15235.6 641199 0
3.88326e+08 15053.7 635759 0
3.8982e+08 14873.9 630362 0
3.91319e+08 14696.2 625011 0
3.92824e+08 14520.7 619703 0
3.94335e+08 14347.2 614437 0
3.95852e+08 14175.7 609214 0
3.97374e+08 14006.3 604037 0
3.98903e+08 13838.8 598897 0
4.00437e+08 13673.4 593803 0
4.01977e+08 13509.9 588749 0
4.03523e+08 13348.3 583737 0
4.05075e+08 13188.6 578765 0
4.06633e+08 13030.8 573834 0
4.08197e+08 12874.9 568943 0
4.09768e+08 12720.8 564089 0
4.11344e+08 12568.6 559278 0
4.12926e+08 12418.1 554507 0
4.14514e+08 12269.4 549774 0
4.16108e+08 12122.5 545081 0
4.17709e+08 11977.3 540423 0
4.19315e+08 11833.8 535807 0
4.20928e+08 11692 531226 0
4.22547e+08 11551.9 526684 0
4.24173e+08 11413.4 522176 0
4.25804e+08 11276.6 517709 0
4.27442e+08 11141.4 513276 0
4.29086e+08 11007.8 508881 0
4.30736e+08 10875.7 504522 0
4.32393e+08 10745.2 500197 0
4.34056e+08 10616.3 495909 0
4.35726e+08 10488.9 491654 0
4.37402e+08 10363 487436 0
4.39084e+08 10238.6 483253 0
4.40773e+08 10115.7 479103 0
4.42468e+08 9994.2 474988 0
4.4417e+08 9874.15 470906 0
4.45878e+08 9755.53 466859 0
4.47593e+08 9638.31 462844 0
4.49315e+08 9522.48 458861 0
4.51043e+08 9408.02 454912 0
4.52778e+08 9294.92 450995 0
4.54519e+08 9183.15 447112 0
4.56268e+08 9072.71 443257 0
4.58023e+08 8963.57 439436 0
4.59784e+08 8855.73 435649 0
4.61553e+08 8749.17 431889 0
4.63328e+08 8643.87 428162 0
4.6511e+08 8539.82 424466 0
4.66899e+08 8437 420800 0
4.68695e+08 8335.4 417163 0
4.70498e+08 8235 413557 0
4.72307e+08 8135.79 409982 0
4.74124e+08 8037.76 406435 0
4.75948e+08 7940.9 402916 0
4.77778e+08 7845.18 399429 0
4.79616e+08 7750.6 395969 0
4.81461e+08 7657.14 392537 0
4.83313e+08 7564.79 389134 0
4.85172e+08 7473.53 385760 0
4.87038e+08 7383.36 382413 0
4.88911e+08 7294.26 379095 0
4.90791e+08 7206.22 375804 0
4.92679e+08 7119.22 372539 0
4.94574e+08 7033.26 369302 0
4.96476e+08 6948.31 366092 0
4.98386e+08 6864.38 362907 0
5.00303e+08 6781.44 359749 0
5.02227e+08 6699.49 356618 0
5.04159e+08 6618.52 353512 0
5.06098e+08 6538.5 350433 0
5.08045e+08 6459.44 347378 0
5.09999e+08 6381.32 344349 0
5.1196e+08 6304.12 341346 0
5.1393e+08 6227.85 338366 0
5.15906e+08 6152.48 335413 0
5.17891e+08 6078.01 332482 0
5.19883e+08 6004.42 329577 0
5.21882e+08 5931.71 326697 0
5.2389e+08 5859.87 323838 0
5.25905e+08 5788.88 321005 0
5.27927e+08 5718.73 318196 0
5.29958e+08 5649.42 315409 0
5.31996e+08 5580.94 312646 0
5.34043e+08 5513.27 309905 0
5.36097e+08 5446.41 307187 0
5.38159e+08 5380.35 304493 0
5.40229e+08 5315.07 301820 0
5.42306e+08 5250.57 299171 0
5.44392e+08 5186.84 296543 0
5.46486e+08 5123.87 293937 0
5.48588e+08 5061.65 291352 0
5.50698e+08 5000.17 288789 0
5.52816e+08 4939.43 286248 0
5.54943e+08 4879.41 283727 0
5.57077e+08 4820.11 281228 0
5.5922e+08 4761.51 278750 0
5.61371e+08 4703.61 276292 0
5.6353e+08 4646.41 273855 0
5.65697e+08 4589.89 271439 0
5.67873e+08 4534.04 269043 0
5.70057e+08 4478.86 266666 0
5.7225e+08 4424.34 264310 0
5.74451e+08 4370.47 261973 0
5.76661e+08 4317.24 259655 0
5.78879e+08 4264.65 257357 0
5.81105e+08 4212.69 255080 0
5.8334e+08 4161.35 252820 0
5.85584e+08 4110.63 250580 0
5.87836e+08 4060.51 248358 0
5.90097e+08 4010.99 246155 0
5.92367e+08 3962.06 243970 0
5.94645e+08 3913.72 241805 0
5.96933e+08 3865.96 239656 0
5.99229e+08 3818.76 237526 0
6.01533e+08 3772.14 235415 0
6.03847e+08 3726.07 233321 0
6.0617e+08 3680.55 231244 0
6.08501e+08 3635.58 229185 0
6.10842e+08 3591.15 227143 0
6.13191e+08 3547.25 225119 0
6.1555e+08 3503.87 223111 0
6.17917e+08 3461.02 221121 0
6.20294e+08 3418.68 219147 0
6.2268e+08 3376.85 217189 0
6.25075e+08 3335.51 215249 0
6.27479e+08 3294.68 213325 0
6.29892e+08 3254.33 211417 0
6.32315e+08 3214.47 209525 0
6.34747e+08 3175.09 207649 0
6.37189e+08 3136.18 205789 0
6.3964e+08 3097.74 203944 0
6.421e+08 3059.75 202116 0
6.4457e+08 3022.23 200303 0
6.47049e+08 2985.15 198505 0
6.49537e+08 2948.53 196723 0
6.52036e+08 2912.34 194955 0
6.54544e+08 2876.58 193202 0
6.57061e+08 2841.26 191465 0
6.59589e+08 2806.36 189741 0
6.62125e+08 2771.88 188034 0
6.64672e+08 2737.81 186340 0
6.67229e+08 2704.16 184660 0
6.69795e+08 2670.91 182995 0
6.72371e+08 2638.06 181344 0
6.74957e+08 2605.6 179707 0
6.77554e+08 2573.54 178084 0
6.8016e+08 2541.86 176475 0
6.82776e+08 2510.56 174879 0
6.85402e+08 2479.65 173297 0
6.88038e+08 2449.1 171729 0
6.90685e+08 2418.92 170173 0
6.93341e+08 2389.11 168632 0
6.96008e+08 2359.65 167103 0
6.98685e+08 2330.55 165587 0
7.01372e+08 2301.8 164085 0
7.0407e+08 2273.4 162595 0
7.06778e+08 2245.34 161118 0
